C Model number | time (yr)  |  Temperature (GK)  | density (cm^-3) 
C 23000  7370594.14951  0.316553370411  2678.30008957
C Mass coordinate that is really used
C 1.04809785662
D TA   169    0.0
D TA   170    0.0
D TA   171    0.0
D TA   172    0.0
D TA   173    0.0
D TA   174    0.0
D TA   175    0.0
D TA   176    0.0
D TA   177    0.0
D TA   178    0.0
D TA   179    0.0
D TA   180    0.0
D TA   181    5.98491172221e-11
D TA   182    2.36901249185e-16
D TA   183    7.45963836371e-22
D TA   184    0.0
D TA   185    0.0
D TA   186    0.0
D W   172    0.0
D W   173    0.0
D W   174    0.0
D W   175    0.0
D W   176    0.0
D W   177    0.0
D W   178    0.0
D W   179    0.0
D W   180    0.0
D W   181    0.0
D W   182    1.70442921001e-10
D W   183    8.78873269046e-11
D W   184    2.17955435134e-10
D W   185    5.81505248452e-16
D W   186    4.12952377952e-12
D W   187    1.96227298389e-19
D W   188    1.58412065814e-24
D W   189    0.0
D W   190    0.0
D RE   175    0.0
D RE   176    0.0
D RE   177    0.0
D RE   178    0.0
D RE   179    0.0
D RE   180    0.0
D RE   181    0.0
D RE   182    0.0
D RE   183    0.0
D RE   184    0.0
D RE   185    3.36648148257e-11
D RE   186    3.84846852528e-17
D RE   187    8.5504105615e-13
D RE   188    1.48591265973e-19
D RE   189    2.04850041093e-25
D RE   190    0.0
D RE   191    0.0
D OS   179    0.0
D OS   180    0.0
D OS   181    0.0
D OS   182    0.0
D OS   183    0.0
D OS   184    0.0
D OS   185    0.0
D OS   186    1.22384690051e-10
D OS   187    4.36081842435e-11
D OS   188    1.84168922664e-10
D OS   189    4.10086047039e-11
D OS   190    2.02702360533e-10
D OS   191    3.60855072491e-17
D OS   192    7.2286223325e-12
D OS   193    3.54458402799e-19
D OS   194    8.97564720632e-24
D OS   195    0.0
D OS   196    0.0
D IR   181    0.0
D IR   182    0.0
D IR   183    0.0
D IR   184    0.0
D IR   185    0.0
D IR   186    0.0
D IR   187    0.0
D IR   188    0.0
